Unnamed: 0,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name,state_median_housing_value,state_median_prop_tax_rate,med_prop_tax_paid,single_filer_rates,single_filer_brackets,married_filing_jointly_rates,married_filing_jointly_brackets,state_avg_median_income
1155,61841225,"21 Throop Ave, Monroe Township, NJ 08831",599000,3,2,1208,40.371475,-74.37671,House for sale,SINGLE_FAMILY,5,594400,https://www.zillow.com/homedetails/21-Throop-Ave-Monroe-Township-NJ-08831/61841225_zpid/,FALSE,FALSE,21 Throop Ave,Monroe Township,NJ 08831,NJ,8831,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1156,38329889,"3 Scenic View Dr, Sicklerville, NJ 08081",400000,4,3,1988,39.73379,-74.99759,House for sale,SINGLE_FAMILY,3,408800,https://www.zillow.com/homedetails/3-Scenic-View-Dr-Sicklerville-NJ-08081/38329889_zpid/,FALSE,FALSE,3 Scenic View Dr,Sicklerville,NJ 08081,NJ,8081,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1157,38084903,"209 Vine St, Delanco Twp., NJ 08075",349999,3,1,,40.04751,-74.96101,House for sale,SINGLE_FAMILY,5,312000,https://www.zillow.com/homedetails/209-Vine-St-Delanco-NJ-08075/38084903_zpid/,FALSE,FALSE,209 Vine St,Delanco Twp.,NJ 08075,NJ,8075,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1158,38164123,"405 New Rd, Southampton, NJ 08088",625000,3,3,2229,39.89757,-74.72884,House for sale,SINGLE_FAMILY,1,611100,https://www.zillow.com/homedetails/405-New-Rd-Southampton-NJ-08088/38164123_zpid/,FALSE,FALSE,405 New Rd,Southampton,NJ 08088,NJ,8088,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1159,39613869,"24 Butterfly Road, Jackson, NJ 08527",849000,4,3,3013,40.114513,-74.308075,House for sale,SINGLE_FAMILY,2,837900,https://www.zillow.com/homedetails/24-Butterfly-Rd-Jackson-NJ-08527/39613869_zpid/,TRUE,FALSE,24 Butterfly Road,Jackson,NJ 08527,NJ,8527,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1160,39937184,"5 Flora Ave, Hopatcong Boro, NJ 07874",689000,5,3,,40.915,-74.67736,House for sale,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/5-Flora-Ave-Stanhope-NJ-07874/39937184_zpid/,FALSE,FALSE,5 Flora Ave,Hopatcong Boro,NJ 07874,NJ,7874,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1161,39377524,"18 Charles Drive, Tinton Falls, NJ 07753",799000,4,3,1986,40.24606,-74.092834,House for sale,SINGLE_FAMILY,7,785900,https://www.zillow.com/homedetails/18-Charles-Dr-Tinton-Falls-NJ-07753/39377524_zpid/,FALSE,FALSE,18 Charles Drive,Tinton Falls,NJ 07753,NJ,7753,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1162,40001540,"335 La Grande Ave, Fanwood Boro, NJ 07023",799000,3,4,,40.64146,-74.37944,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/335-La-Grande-Ave-Fanwood-NJ-07023/40001540_zpid/,TRUE,FALSE,335 La Grande Ave,Fanwood Boro,NJ 07023,NJ,7023,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1163,52624279,"353 Redwood Ave, Hamilton, NJ 08610",399999,4,2,1657,40.19649,-74.70909,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/353-Redwood-Ave-Hamilton-NJ-08610/52624279_zpid/,FALSE,FALSE,353 Redwood Ave,Hamilton,NJ 08610,NJ,8610,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1164,39384367,"2005 Nassau Drive, Spring Lake, NJ 07762",790000,3,3,1482,40.153656,-74.05364,House for sale,SINGLE_FAMILY,6,680500,https://www.zillow.com/homedetails/2005-Nassau-Dr-Wall-Township-NJ-07762/39384367_zpid/,TRUE,FALSE,2005 Nassau Drive,Spring Lake,NJ 07762,NJ,7762,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1165,71826763,"207 Waterford Rd, Egg Harbor Township, NJ 08234",524900,4,3,2276,39.372166,-74.6193,House for sale,SINGLE_FAMILY,15,,https://www.zillow.com/homedetails/207-Waterford-Rd-Egg-Harbor-Township-NJ-08234/71826763_zpid/,FALSE,FALSE,207 Waterford Rd,Egg Harbor Township,NJ 08234,NJ,8234,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1166,38635718,"171 Sadler Rd, Bloomfield Twp., NJ 07003",565000,3,2,,40.82698,-74.17332,House for sale,SINGLE_FAMILY,7,,https://www.zillow.com/homedetails/171-Sadler-Rd-Bloomfield-NJ-07003/38635718_zpid/,TRUE,FALSE,171 Sadler Rd,Bloomfield Twp.,NJ 07003,NJ,7003,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1167,38786614,"50 Owens Ln, Sewell, NJ 08080",300000,4,2,1715,39.76443,-75.16133,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/50-Owens-Ln-Sewell-NJ-08080/38786614_zpid/,FALSE,FALSE,50 Owens Ln,Sewell,NJ 08080,NJ,8080,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1168,39326708,"287 Linda Street, Belford, NJ 07718",599900,4,3,2190,40.410976,-74.08383,House for sale,SINGLE_FAMILY,8,722400,https://www.zillow.com/homedetails/287-Linda-St-Belford-NJ-07718/39326708_zpid/,TRUE,FALSE,287 Linda Street,Belford,NJ 07718,NJ,7718,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1169,39584903,"169 Shenandoah Boulevard, Toms River, NJ 08753",589900,4,3,1989,39.9896,-74.16106,House for sale,SINGLE_FAMILY,2,590000,https://www.zillow.com/homedetails/169-Shenandoah-Blvd-Toms-River-NJ-08753/39584903_zpid/,TRUE,FALSE,169 Shenandoah Boulevard,Toms River,NJ 08753,NJ,8753,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1170,39436327,"11 Cypress Ave, Lincoln Park Boro, NJ 07035",429000,3,1,,40.91055,-74.27596,House for sale,SINGLE_FAMILY,5,415700,https://www.zillow.com/homedetails/11-Cypress-Ave-Lincoln-Park-NJ-07035/39436327_zpid/,FALSE,FALSE,11 Cypress Ave,Lincoln Park Boro,NJ 07035,NJ,7035,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1171,38860357,"11 Juniper Dr, Readington Twp., NJ 08889",550000,3,2,1533,40.61709,-74.76035,House for sale,SINGLE_FAMILY,4,558200,https://www.zillow.com/homedetails/11-Juniper-Dr-Whitehouse-Station-NJ-08889/38860357_zpid/,FALSE,FALSE,11 Juniper Dr,Readington Twp.,NJ 08889,NJ,8889,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1172,39235296,"43 Main St, Englishtown, NJ 07726",399999,3,1,1552,40.298336,-74.358604,House for sale,SINGLE_FAMILY,13,393600,https://www.zillow.com/homedetails/43-Main-St-Englishtown-NJ-07726/39235296_zpid/,FALSE,FALSE,43 Main St,Englishtown,NJ 07726,NJ,7726,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1173,38275012,"25 W Euclid Ave, Haddonfield, NJ 08033",800000,4,2,2109,39.898537,-75.03891,House for sale,SINGLE_FAMILY,3,790800,https://www.zillow.com/homedetails/25-W-Euclid-Ave-Haddonfield-NJ-08033/38275012_zpid/,TRUE,FALSE,25 W Euclid Ave,Haddonfield,NJ 08033,NJ,8033,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1174,53354261,"45 Polo Club Drive, Freehold, NJ 07728",935000,4,3,,40.214073,-74.27815,House for sale,SINGLE_FAMILY,9,949700,https://www.zillow.com/homedetails/45-Polo-Club-Dr-Freehold-NJ-07728/53354261_zpid/,FALSE,FALSE,45 Polo Club Drive,Freehold,NJ 07728,NJ,7728,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1175,459929006,"30 Reynolds Ave, Parsippany-Troy Hills Twp., NJ 07054",480000,4,2,,40.849083,-74.39637,House for sale,SINGLE_FAMILY,15,,https://www.zillow.com/homedetails/30-Reynolds-Ave-Parsippany-NJ-07054/459929006_zpid/,FALSE,FALSE,30 Reynolds Ave,Parsippany-Troy Hills Twp.,NJ 07054,NJ,7054,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1176,61840494,"47 E Sedgwick St, Monroe Township, NJ 08831",735000,4,4,2432,40.355194,-74.435394,House for sale,SINGLE_FAMILY,3,727400,https://www.zillow.com/homedetails/47-E-Sedgwick-St-Monroe-Township-NJ-08831/61840494_zpid/,FALSE,FALSE,47 E Sedgwick St,Monroe Township,NJ 08831,NJ,8831,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1177,39066338,"14 Pine St, Edison, NJ 08817",499000,4,2,1368,40.52393,-74.37301,House for sale,SINGLE_FAMILY,24,501300,https://www.zillow.com/homedetails/14-Pine-St-Edison-NJ-08817/39066338_zpid/,FALSE,FALSE,14 Pine St,Edison,NJ 08817,NJ,8817,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1178,52907558,"520 Hillcrest Rd, Ridgewood, NJ 07450",1350000,4,3,,40.994392,-74.11672,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/520-Hillcrest-Rd-Ridgewood-NJ-07450/52907558_zpid/,TRUE,FALSE,520 Hillcrest Rd,Ridgewood,NJ 07450,NJ,7450,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1179,39088855,"70 Connor Ave, Metuchen, NJ 08840",949000,4,3,2192,40.537693,-74.37804,House for sale,SINGLE_FAMILY,5,943100,https://www.zillow.com/homedetails/70-Connor-Ave-Metuchen-NJ-08840/39088855_zpid/,TRUE,FALSE,70 Connor Ave,Metuchen,NJ 08840,NJ,8840,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1180,38780132,"325 Harrisonville Rd, Mullica Hill, NJ 08062",620000,4,4,4461,39.707977,-75.196465,Foreclosure,SINGLE_FAMILY,4,980500,https://www.zillow.com/homedetails/325-Harrisonville-Rd-Mullica-Hill-NJ-08062/38780132_zpid/,FALSE,FALSE,325 Harrisonville Rd,Mullica Hill,NJ 08062,NJ,8062,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1181,39862804,"245 Leeham Ave, Bridgewater Twp., NJ 08807",599000,3,2,,40.60475,-74.61791,House for sale,SINGLE_FAMILY,4,609400,https://www.zillow.com/homedetails/245-Leeham-Ave-Bridgewater-NJ-08807/39862804_zpid/,TRUE,FALSE,245 Leeham Ave,Bridgewater Twp.,NJ 08807,NJ,8807,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1182,38226520,"418 Sherry Way, Cherry Hill, NJ 08034",500000,4,3,2131,39.89985,-74.99814,House for sale,SINGLE_FAMILY,3,587500,https://www.zillow.com/homedetails/418-Sherry-Way-Cherry-Hill-NJ-08034/38226520_zpid/,TRUE,FALSE,418 Sherry Way,Cherry Hill,NJ 08034,NJ,8034,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1183,40063764,"11 Mount Vernon Ave, Summit City, NJ 07901",1075000,4,2,,40.72002,-74.38727,House for sale,SINGLE_FAMILY,5,913500,https://www.zillow.com/homedetails/11-Mount-Vernon-Ave-Summit-NJ-07901/40063764_zpid/,TRUE,FALSE,11 Mount Vernon Ave,Summit City,NJ 07901,NJ,7901,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1184,39726238,"102 Barnsdale Rd, Clifton City, NJ 07013",499000,3,2,,40.86208,-74.16169,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/102-Barnsdale-Rd-Clifton-NJ-07013/39726238_zpid/,TRUE,FALSE,102 Barnsdale Rd,Clifton City,NJ 07013,NJ,7013,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1185,38680184,"66 Canoe Brook Rd, Millburn Twp., NJ 07078",1795000,4,4,5300,40.743214,-74.345474,House for sale,SINGLE_FAMILY,5,1896100,https://www.zillow.com/homedetails/66-Canoe-Brook-Rd-Short-Hills-NJ-07078/38680184_zpid/,TRUE,FALSE,66 Canoe Brook Rd,Millburn Twp.,NJ 07078,NJ,7078,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1186,38271597,"210 Meadow Dr, Haddonfield, NJ 08033",1335000,4,4,3750,39.914883,-75.04213,House for sale,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/210-Meadow-Dr-Haddonfield-NJ-08033/38271597_zpid/,FALSE,FALSE,210 Meadow Dr,Haddonfield,NJ 08033,NJ,8033,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1187,38801595,"205 Adams Ave, Pitman, NJ 08071",499000,3,2,2203,39.72624,-75.12018,House for sale,SINGLE_FAMILY,2,424000,https://www.zillow.com/homedetails/205-Adams-Ave-Pitman-NJ-08071/38801595_zpid/,TRUE,FALSE,205 Adams Ave,Pitman,NJ 08071,NJ,8071,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1188,39432652,"179 Kakeout Rd, Kinnelon Boro, NJ 07405",650000,3,2,1781,40.9969,-74.35939,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/179-Kakeout-Rd-Kinnelon-NJ-07405/39432652_zpid/,TRUE,FALSE,179 Kakeout Rd,Kinnelon Boro,NJ 07405,NJ,7405,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1189,39941244,"286 Carentan Rd, Hopatcong Boro, NJ 07843",486000,5,2,2256,40.94609,-74.64645,House for sale,SINGLE_FAMILY,11,493900,https://www.zillow.com/homedetails/286-Carentan-Rd-Hopatcong-NJ-07843/39941244_zpid/,TRUE,FALSE,286 Carentan Rd,Hopatcong Boro,NJ 07843,NJ,7843,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1190,2103537263,"169 Jefferson Rd, Princeton, NJ 08540",1199000,4,3,1950,40.35946,-74.65936,Condo for sale,CONDO,10,1229800,https://www.zillow.com/homedetails/169-Jefferson-Rd-Princeton-NJ-08540/2103537263_zpid/,TRUE,FALSE,169 Jefferson Rd,Princeton,NJ 08540,NJ,8540,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1191,38724914,"252 Duane St, City Of Orange Twp., NJ 07050",325000,3,2,,40.7777,-74.22345,House for sale,SINGLE_FAMILY,15,,https://www.zillow.com/homedetails/252-Duane-St-Orange-NJ-07050/38724914_zpid/,FALSE,FALSE,252 Duane St,City Of Orange Twp.,NJ 07050,NJ,7050,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1192,38687197,"9 Windermere Rd, Montclair Twp., NJ 07043",899000,4,3,,40.8465,-74.19311,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/9-Windermere-Rd-Montclair-NJ-07043/38687197_zpid/,TRUE,FALSE,9 Windermere Rd,Montclair Twp.,NJ 07043,NJ,7043,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1193,38960070,"71 Bakun Way, Ewing, NJ 08638",450000,3,2,1288,40.276516,-74.76245,House for sale,SINGLE_FAMILY,2,415800,https://www.zillow.com/homedetails/71-Bakun-Way-Ewing-NJ-08638/38960070_zpid/,FALSE,FALSE,71 Bakun Way,Ewing,NJ 08638,NJ,8638,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1194,72170561,"5 Upper Plateau Dr, Vernon Twp., NJ 07462",699900,4,3,2849,41.17062,-74.48569,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/5-Upper-Plateau-Dr-Vernon-NJ-07462/72170561_zpid/,TRUE,FALSE,5 Upper Plateau Dr,Vernon Twp.,NJ 07462,NJ,7462,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1195,39453511,"33 Midland Drive, Morris Twp., NJ 07960",760000,3,3,,40.7956,-74.49825,House for sale,SINGLE_FAMILY,4,769400,https://www.zillow.com/homedetails/33-Midland-Dr-Morristown-NJ-07960/39453511_zpid/,TRUE,FALSE,33 Midland Drive,Morris Twp.,NJ 07960,NJ,7960,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1196,40090125,"29 Manitou Cir, Westfield Town, NJ 07090",959750,4,3,,40.67423,-74.32586,House for sale,SINGLE_FAMILY,2,1142100,https://www.zillow.com/homedetails/29-Manitou-Cir-Westfield-NJ-07090/40090125_zpid/,TRUE,FALSE,29 Manitou Cir,Westfield Town,NJ 07090,NJ,7090,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1197,38051772,"686 Kennedy Dr, Washington Twp., NJ 07676",675000,4,3,,40.99589,-74.07389,House for sale,SINGLE_FAMILY,11,,https://www.zillow.com/homedetails/686-Kennedy-Dr-Washington-Township-NJ-07676/38051772_zpid/,FALSE,FALSE,686 Kennedy Dr,Washington Twp.,NJ 07676,NJ,7676,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1198,39340279,"6 Wolcott Drive, Millstone, NJ 08510",1200000,5,4,4226,40.199886,-74.384995,House for sale,SINGLE_FAMILY,3,1206800,https://www.zillow.com/homedetails/6-Wolcott-Dr-Millstone-Township-NJ-08510/39340279_zpid/,FALSE,FALSE,6 Wolcott Drive,Millstone,NJ 08510,NJ,8510,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1199,460226331,"501 Forman Ave, Pt Pleasant Beach, NJ 08742",639900,3,2,1137,40.08917,-74.0481,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/501-Forman-Ave-Pt-Pleasant-Beach-NJ-08742/460226331_zpid/,FALSE,FALSE,501 Forman Ave,Pt Pleasant Beach,NJ 08742,NJ,8742,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1200,39854360,"177 Maple St, Bridgewater Twp., NJ 08807",825000,4,3,,40.56828,-74.65514,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/177-Maple-St-Bridgewater-NJ-08807/39854360_zpid/,TRUE,FALSE,177 Maple St,Bridgewater Twp.,NJ 08807,NJ,8807,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1201,39251762,"4 Clark Drive, Hazlet, NJ 07730",469000,3,2,,40.431213,-74.144394,House for sale,SINGLE_FAMILY,4,528300,https://www.zillow.com/homedetails/4-Clark-Dr-Hazlet-NJ-07730/39251762_zpid/,TRUE,FALSE,4 Clark Drive,Hazlet,NJ 07730,NJ,7730,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1202,38745382,"27 Oakridge Rd, West Orange Twp., NJ 07052",739000,3,3,1899,40.77186,-74.25036,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/27-Oakridge-Rd-West-Orange-NJ-07052/38745382_zpid/,TRUE,FALSE,27 Oakridge Rd,West Orange Twp.,NJ 07052,NJ,7052,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1203,39830489,"223 Shirley Rd, Elmer, NJ 08318",365000,3,3,1732,39.568474,-75.24122,Coming soon,SINGLE_FAMILY,10,423300,https://www.zillow.com/homedetails/223-Shirley-Rd-Elmer-NJ-08318/39830489_zpid/,FALSE,FALSE,223 Shirley Rd,Elmer,NJ 08318,NJ,8318,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1204,38096510,"44 Greenbrook Dr, Marlton, NJ 08053",450000,3,2,1544,39.90085,-74.89302,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/44-Greenbrook-Dr-Marlton-NJ-08053/38096510_zpid/,FALSE,FALSE,44 Greenbrook Dr,Marlton,NJ 08053,NJ,8053,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1205,39865520,"552 Foothill Rd, Bridgewater Twp., NJ 08807",625000,4,2,,40.59644,-74.60242,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/552-Foothill-Rd-Bridgewater-NJ-08807/39865520_zpid/,TRUE,FALSE,552 Foothill Rd,Bridgewater Twp.,NJ 08807,NJ,8807,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1206,39409054,"77 Riverside Dr, Denville Twp., NJ 07834",475000,3,1,1624,40.8977,-74.4789,House for sale,SINGLE_FAMILY,3,485800,https://www.zillow.com/homedetails/77-Riverside-Dr-Denville-NJ-07834/39409054_zpid/,TRUE,FALSE,77 Riverside Dr,Denville Twp.,NJ 07834,NJ,7834,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1207,38960912,"37 Van Duyn Dr, Ewing Twp., NJ 08618",385000,3,1,1951,40.27254,-74.78912,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/37-Van-Duyn-Dr-Ewing-NJ-08618/38960912_zpid/,TRUE,FALSE,37 Van Duyn Dr,Ewing Twp.,NJ 08618,NJ,8618,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1208,37995380,"715 Bush Pl, Paramus Boro, NJ 07652",799900,3,3,,40.96866,-74.07273,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/715-Bush-Pl-Paramus-NJ-07652/37995380_zpid/,TRUE,FALSE,715 Bush Pl,Paramus Boro,NJ 07652,NJ,7652,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1209,2100005356,"331 County Road 513, Lebanon Twp., NJ 07830",475000,3,2,,40.70599,-74.87307,House for sale,SINGLE_FAMILY,9,487400,https://www.zillow.com/homedetails/331-County-Road-513-Califon-NJ-07830/2100005356_zpid/,FALSE,FALSE,331 County Road 513,Lebanon Twp.,NJ 07830,NJ,7830,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1210,38422880,"574 Juliana Dr, Vineland, NJ 08360",375000,4,2,2100,39.49821,-75.00092,House for sale,SINGLE_FAMILY,4,374700,https://www.zillow.com/homedetails/574-Juliana-Dr-Vineland-NJ-08360/38422880_zpid/,FALSE,FALSE,574 Juliana Dr,Vineland,NJ 08360,NJ,8360,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1211,39743606,"63 Hemlock Rd, Little Falls Twp., NJ 07424",648888,4,2,,40.877,-74.20555,House for sale,SINGLE_FAMILY,13,,https://www.zillow.com/homedetails/63-Hemlock-Rd-Little-Falls-NJ-07424/39743606_zpid/,FALSE,FALSE,63 Hemlock Rd,Little Falls Twp.,NJ 07424,NJ,7424,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
1212,39332345,"14 Garden Street, Red Bank, NJ 07701",649000,4,2,1758,40.358974,-74.084854,Coming soon,SINGLE_FAMILY,4,662700,https://www.zillow.com/homedetails/14-Garden-St-Red-Bank-NJ-07701/39332345_zpid/,TRUE,FALSE,14 Garden Street,Red Bank,NJ 07701,NJ,7701,New Jersey,434600,2.03,8055,6.37,75000,5.53,80000,110086.5
